DATA
  592.75  0.0466642055  0.00075601151
  693.25  0.042699595  0.0007136273
  793.75  0.03943051  0.000679583922
  894.25  0.0366291886  0.000652378784
  994.75  0.0355316716  0.000664640277
  1095.25  0.033304272  0.000610910492
  1195.75  0.0322397741  0.000595454518
  1296.25  0.0308209315  0.000581648459
  1396.75  0.0301227967  0.000569861788
  1497.25  0.0289808195  0.000559611024
  1597.75  0.0284020831  0.000550685264
  1698.25  0.0272996592  0.000542785334
  1798.75  0.0259033059  0.000536112979
  1899.25  0.0257421462  0.000529928146
  1999.75  0.0252476607  0.000524276201
  2100.25  0.0252439822  0.00049508141
  2200.75  0.0244494569  0.000514789454
  2301.25  0.0248826473  0.000510792766
  2401.75  0.0252364689  0.000507093213
  2502.25  0.024077753  0.000503959631
  2602.75  0.0239705744  0.000501170092
  2703.25  0.023648613  0.000498351823
  2803.75  0.0236132062  0.000496113677
  2904.25  0.0232728359  0.000494038794
  3004.75  0.0229806315  0.00049216698
  3105.25  0.0226408705  0.000490122174
  3205.75  0.022949639  0.000488517677
  3306.25  0.0236152274  0.000487206227
  3406.75  0.022514855  0.000485776619
  3507.25  0.0232919509  0.000484617162
  3607.75  0.0227762445  0.000483435077
  3708.25  0.0225740091  0.000482352785
  3808.75  0.0217810425  0.000481423643
  3909.25  0.0210459719  0.000480488676
  4009.75  0.0200829485  0.0004835672
  4110.25  0.0144273479  0.000480165881
  4210.75  0.0104726937  0.000526210282
  4311.25  0.00977670745  0.000548717033
  4411.75  0.00734786823  0.000572069626
  4512.25  0.0071749696  0.000596458669
  4612.75  0.0061713664  0.000621795033
  4713.25  0.00457656715  0.000648552578
  4813.75  0.00253947053  0.000676064828
  4914.25  0.00298436429  0.000705158693
  5014.75  0.00520775648  0.000735097152
  5115.25  0.00372267868  0.000766213043
  5215.75  0.00284020846  0.000798853062
  5316.25  0.00158717036  0.000832862333
  5416.75  0.00200819085  0.000868342561
  5517.25  0.0044706107  0.000905327348
  5617.75  0.00135523051  0.000943421323
  5718.25  0.000261760966  0.000983714257
  5818.75  0.000210009562  0.00102515713
  5919.25 -0.000157024642  0.00106890614
  6019.75  0.000611697915  0.00111378026
  6120.25  0.000353532075  0.00111004546
  6220.75  0.00120570511  0.00121565301
  6321.25 -0.00126499964  0.00126730997
  6421.75  0.0029594966  0.00132005144
  6522.25 -0.00180278144  0.00137777581
  6622.75  0.00154819637  0.00143478041
  6723.25  0.00137296473  0.00149757271
  6823.75 -0.000271202669  0.00155948172
  6924.25 -0.00306837271  0.00162568622
  7024.75  0.00346602562  0.00169188976
  7125.25 -8.40576554E-05  0.00176525436
  7225.75  0.00141055893  0.00183909095
  7326.25 -0.00170315946  0.00191744238
  7426.75  0.00399357243  0.00199844555
  7527.25  0.00378603394  0.00208493839
  7627.75 -0.0015303158  0.00216992033
  7728.25 -0.000931658073  0.00226567509
  7828.75  0.0011671311  0.00235924947
  7929.25  0.00147725609  0.00245769641
  8029.75 -0.00100983925  0.00256942322
  8130.25 -0.00329542124  0.00255286858
  8230.75  0.000636890228  0.00279597795
  8331.25 -0.000814018633  0.00291290155
  8431.75  0.000101912547  0.00303673191
  8532.25  0.00311038784  0.0031603991
  8632.75  0.000473049572  0.00329964113
  8733.25  8.36732E-05  0.00343974064
  8833.75  0.000275585165  0.00358184548
  8934.25  0.0059381551  0.00373021006
  9034.75 -0.0014588358  0.0038926573
  9135.25 -0.00158156038  0.00405870998
  9235.75 -0.00125287442  0.00422594705
  9336.25 -0.00212622165  0.00439704849
  9436.75 -0.00477056006  0.0045911195
  9537.25 -0.00229735693  0.00479087708
  9637.75  0.00575469607  0.00498561109
  9738.25 -7.52893075E-05  0.00519483122
  9838.75 -0.00368605583  0.0054198485
  9939.25 -0.00862419517  0.00564201231
  10039.75 -0.0323936833  0.0181186246
